161.000	133.000	79.000	0.000	1.000	0.000	2.0	RTI
8.000	134.000	77.000	0.000	1.000	0.000	2.0	LTI
85.000	42.000	112.000	0.000	1.000	0.000	2.0	NI
56.939	136.210	209.124	1.000	0.000	0.000	2.0	HE_FRC
54.712	131.945	203.109	0.000	0.000	1.000	2.0	HE_FCP
49.832	138.180	199.685	0.000	1.000	0.000	2.0	HE_ADM
56.478	135.699	208.548	1.000	0.000	0.000	2.0	
56.749	133.415	211.298	1.000	0.000	0.000	2.0	
54.385	133.772	209.113	1.000	0.000	0.000	2.0	
48.551	142.405	207.020	1.000	0.000	0.000	2.0	
47.027	137.481	211.572	1.000	0.000	0.000	2.0	
47.727	142.196	204.054	1.000	0.000	0.000	2.0	
42.137	157.868	200.630	1.000	0.000	0.000	2.0	
41.934	155.581	204.638	1.000	0.000	0.000	2.0	
38.447	151.452	204.900	1.000	0.000	0.000	2.0	
59.934	153.077	208.860	1.000	0.000	0.000	2.0	
54.869	151.156	209.466	1.000	0.000	0.000	2.0	
58.215	153.542	209.547	1.000	0.000	0.000	2.0	
32.084	136.860	195.632	1.000	0.000	0.000	2.0	
32.300	139.573	193.218	1.000	0.000	0.000	2.0	
32.177	136.161	199.535	1.000	0.000	0.000	2.0	
29.966	114.681	192.406	1.000	0.000	0.000	2.0	
30.623	117.285	193.275	1.000	0.000	0.000	2.0	
31.406	117.753	193.041	1.000	0.000	0.000	2.0	
46.886	101.097	193.321	1.000	0.000	0.000	2.0	
45.870	101.909	189.941	1.000	0.000	0.000	2.0	
46.773	98.472	194.884	1.000	0.000	0.000	2.0	
62.923	116.157	205.273	1.000	0.000	0.000	2.0	
62.946	116.468	204.809	1.000	0.000	0.000	2.0	
62.494	117.559	203.504	1.000	0.000	0.000	2.0	
47.212	122.788	198.561	1.000	0.000	0.000	2.0	
47.397	121.689	200.865	1.000	0.000	0.000	2.0	
48.458	119.952	205.585	1.000	0.000	0.000	2.0	
76.192	121.140	210.551	1.000	0.000	0.000	2.0	
74.850	121.837	208.884	1.000	0.000	0.000	2.0	
75.960	120.525	211.230	1.000	0.000	0.000	2.0	
76.111	140.561	211.662	1.000	0.000	0.000	2.0	
77.185	140.039	210.272	1.000	0.000	0.000	2.0	
76.556	138.326	214.788	1.000	0.000	0.000	2.0	
70.331	152.418	211.185	1.000	0.000	0.000	2.0	
70.688	150.712	215.015	1.000	0.000	0.000	2.0	
70.086	151.102	211.118	1.000	0.000	0.000	2.0	
69.950	127.018	212.619	1.000	0.000	0.000	2.0	
69.380	129.722	212.603	1.000	0.000	0.000	2.0	
69.882	126.707	210.693	1.000	0.000	0.000	2.0	
35.609	143.083	199.056	1.000	0.000	0.000	2.0	
36.342	145.767	196.501	1.000	0.000	0.000	2.0	
37.943	147.337	193.775	1.000	0.000	0.000	2.0	
33.356	126.260	189.045	1.000	0.000	0.000	2.0	
33.753	125.783	191.614	1.000	0.000	0.000	2.0	
33.952	128.238	186.685	1.000	0.000	0.000	2.0	
54.385	102.830	199.717	1.000	0.000	0.000	2.0	
54.409	105.000	198.916	1.000	0.000	0.000	2.0	
54.226	104.850	200.002	1.000	0.000	0.000	2.0	
56.891	167.100	209.388	1.000	0.000	0.000	2.0	
59.746	171.370	206.726	1.000	0.000	0.000	2.0	
58.113	168.988	207.903	1.000	0.000	0.000	2.0	
59.985	123.018	208.397	1.000	0.000	0.000	2.0	
59.263	123.770	207.721	1.000	0.000	0.000	2.0	
59.361	125.609	207.043	1.000	0.000	0.000	2.0	
83.329	123.472	214.166	1.000	0.000	0.000	2.0	
85.610	121.308	217.456	1.000	0.000	0.000	2.0	
85.409	122.217	216.502	1.000	0.000	0.000	2.0	
34.426	171.430	190.036	1.000	0.000	0.000	2.0	
35.387	170.360	192.843	1.000	0.000	0.000	2.0	
35.308	169.904	185.220	1.000	0.000	0.000	2.0	
