64.739	77.951	159.056	0.000	1.000	0.000	2.0	HE_FCP
70.462	75.672	153.573	1.000	0.000	0.000	2.0	HE_FRC
66.268	74.079	149.800	0.000	0.000	1.000	2.0	HE_ADM
62.547	84.364	147.906	0.000	0.000	1.000	2.0	
61.352	92.567	141.499	0.000	0.000	1.000	2.0	
60.887	88.365	148.625	0.000	0.000	1.000	2.0	
72.433	89.997	155.702	0.000	0.000	1.000	2.0	
72.071	93.886	154.126	0.000	0.000	1.000	2.0	
72.290	92.970	155.731	0.000	0.000	1.000	2.0	
77.898	68.768	152.673	0.000	0.000	1.000	2.0	
77.995	72.057	148.598	0.000	0.000	1.000	2.0	
78.002	70.221	151.387	0.000	0.000	1.000	2.0	
57.566	68.783	139.388	0.000	0.000	1.000	2.0	
59.765	69.579	141.583	0.000	0.000	1.000	2.0	
58.258	70.137	138.395	0.000	0.000	1.000	2.0	
46.613	87.588	141.030	0.000	0.000	1.000	2.0	
45.748	88.210	143.040	0.000	0.000	1.000	2.0	
46.529	88.258	139.110	0.000	0.000	1.000	2.0	
47.311	121.059	149.048	0.000	0.000	1.000	2.0	
49.951	123.858	143.923	0.000	0.000	1.000	2.0	
48.969	124.352	141.229	0.000	0.000	1.000	2.0	
53.188	106.661	147.059	0.000	0.000	1.000	2.0	
54.062	106.028	149.933	0.000	0.000	1.000	2.0	
54.048	107.638	148.127	0.000	0.000	1.000	2.0	
44.798	104.618	142.873	0.000	0.000	1.000	2.0	
45.593	102.645	146.397	0.000	0.000	1.000	2.0	
48.818	105.813	139.140	0.000	0.000	1.000	2.0	
64.945	116.509	157.439	0.000	0.000	1.000	2.0	
67.335	116.266	158.550	0.000	0.000	1.000	2.0	
65.630	117.713	154.783	0.000	0.000	1.000	2.0	
37.749	100.041	132.359	0.000	0.000	1.000	2.0	
38.321	95.350	138.083	0.000	0.000	1.000	2.0	
39.435	100.433	131.934	0.000	0.000	1.000	2.0	
28.777	112.193	136.118	0.000	0.000	1.000	2.0	
27.324	118.068	122.376	0.000	0.000	1.000	2.0	
27.741	114.756	128.013	0.000	0.000	1.000	2.0	
46.628	79.252	132.769	0.000	0.000	1.000	2.0	
46.074	74.985	137.006	0.000	0.000	1.000	2.0	
45.859	79.785	134.231	0.000	0.000	1.000	2.0	
69.803	76.230	160.393	0.000	0.000	1.000	2.0	
69.171	79.906	156.648	0.000	0.000	1.000	2.0	
67.775	77.674	158.915	0.000	0.000	1.000	2.0	
67.200	58.980	144.422	0.000	0.000	1.000	2.0	
65.693	59.247	143.931	0.000	0.000	1.000	2.0	
64.380	59.466	144.591	0.000	0.000	1.000	2.0	
47.933	83.962	135.911	0.000	0.000	1.000	2.0	
40.082	90.147	135.969	0.000	0.000	1.000	2.0	
40.119	87.424	139.683	0.000	0.000	1.000	2.0	
34.888	84.602	122.813	0.000	0.000	1.000	2.0	
31.913	79.759	128.243	0.000	0.000	1.000	2.0	
32.959	81.590	123.428	0.000	0.000	1.000	2.0	
20.900	100.061	115.571	0.000	0.000	1.000	2.0	
20.972	100.399	114.607	0.000	0.000	1.000	2.0	
20.509	100.830	112.116	0.000	0.000	1.000	2.0	
62.111	106.757	153.852	0.000	0.000	1.000	2.0	
62.411	100.173	163.842	0.000	0.000	1.000	2.0	
62.251	105.690	156.698	0.000	0.000	1.000	2.0	
57.352	97.282	148.320	0.000	0.000	1.000	2.0	
57.293	95.053	150.396	0.000	0.000	1.000	2.0	
57.207	92.081	151.210	0.000	0.000	1.000	2.0	
50.568	74.087	129.419	0.000	0.000	1.000	2.0	
50.970	69.032	135.187	0.000	0.000	1.000	2.0	
50.360	68.231	139.038	0.000	0.000	1.000	2.0	
