59.574	76.284	145.181	0.000	1.000	0.000	2.0	
60.186	78.367	141.542	0.000	1.000	0.000	2.0	
59.789	78.818	141.463	0.000	1.000	0.000	2.0	
69.800	86.527	147.283	0.000	1.000	0.000	2.0	
67.329	83.066	151.556	0.000	1.000	0.000	2.0	
69.142	86.893	147.666	0.000	1.000	0.000	2.0	
79.972	69.619	147.405	0.000	1.000	0.000	2.0	
79.035	69.033	146.738	0.000	1.000	0.000	2.0	
78.104	70.534	147.659	0.000	1.000	0.000	2.0	
64.463	65.867	137.309	0.000	1.000	0.000	2.0	
63.736	61.788	139.325	0.000	1.000	0.000	2.0	
64.611	64.974	137.941	0.000	1.000	0.000	2.0	
44.050	81.150	132.483	0.000	1.000	0.000	2.0	
44.930	83.403	132.329	0.000	1.000	0.000	2.0	
44.827	81.355	134.698	0.000	1.000	0.000	2.0	
48.405	90.411	142.634	0.000	1.000	0.000	2.0	
49.005	90.331	141.646	0.000	1.000	0.000	2.0	
48.117	90.034	142.915	0.000	1.000	0.000	2.0	
50.441	84.165	137.890	0.000	1.000	0.000	2.0	
49.748	82.802	139.514	0.000	1.000	0.000	2.0	
48.846	80.874	142.306	0.000	1.000	0.000	2.0	
61.793	109.934	153.796	0.000	1.000	0.000	2.0	
62.594	109.546	153.537	0.000	1.000	0.000	2.0	
62.978	109.476	153.692	0.000	1.000	0.000	2.0	
61.390	99.467	148.005	0.000	1.000	0.000	2.0	
61.349	100.399	146.950	0.000	1.000	0.000	2.0	
60.180	98.992	148.109	0.000	1.000	0.000	2.0	
76.939	92.522	153.582	0.000	1.000	0.000	2.0	
76.844	91.658	154.181	0.000	1.000	0.000	2.0	
77.303	91.983	152.454	0.000	1.000	0.000	2.0	
47.352	108.056	145.495	0.000	1.000	0.000	2.0	
45.902	107.963	145.293	0.000	1.000	0.000	2.0	
46.502	106.876	146.099	0.000	1.000	0.000	2.0	
43.941	96.302	139.298	0.000	1.000	0.000	2.0	
42.250	95.271	139.637	0.000	1.000	0.000	2.0	
43.442	97.590	136.297	0.000	1.000	0.000	2.0	
49.111	91.435	144.762	0.000	1.000	0.000	2.0	
50.234	90.784	144.602	0.000	1.000	0.000	2.0	
50.503	90.745	144.782	0.000	1.000	0.000	2.0	
70.998	81.746	146.772	0.000	1.000	0.000	2.0	
70.461	80.178	147.111	0.000	1.000	0.000	2.0	
70.330	80.532	146.803	0.000	1.000	0.000	2.0	
45.798	89.301	134.814	0.000	1.000	0.000	2.0	
45.749	86.815	134.329	0.000	1.000	0.000	2.0	
44.600	86.656	135.883	0.000	1.000	0.000	2.0	
71.378	75.012	143.056	0.000	1.000	0.000	2.0	
68.383	73.728	145.832	0.000	1.000	0.000	2.0	
68.915	72.552	144.879	0.000	1.000	0.000	2.0	
54.423	66.219	132.078	0.000	1.000	0.000	2.0	
54.420	64.167	131.668	0.000	1.000	0.000	2.0	
53.467	66.138	131.761	0.000	1.000	0.000	2.0	
36.609	84.917	127.509	0.000	1.000	0.000	2.0	
38.111	82.328	130.473	0.000	1.000	0.000	2.0	
36.111	83.929	129.512	0.000	1.000	0.000	2.0	
42.275	72.249	130.532	0.000	1.000	0.000	2.0	
41.810	73.922	129.788	0.000	1.000	0.000	2.0	
41.314	74.754	130.485	0.000	1.000	0.000	2.0	
74.156	119.037	157.585	0.000	1.000	0.000	2.0	
71.152	117.141	158.294	0.000	1.000	0.000	2.0	
70.552	117.606	157.162	0.000	1.000	0.000	2.0	
79.234	102.542	157.980	0.000	1.000	0.000	2.0	
76.773	103.093	158.290	0.000	1.000	0.000	2.0	
78.639	103.089	156.058	0.000	1.000	0.000	2.0	
