51.390	91.677	149.568	0.000	1.000	0.000	2.0	ADM
47.231	87.481	143.774	0.000	0.000	1.000	2.0	FCP
53.423	89.061	152.679	1.000	0.000	0.000	2.0	FRC
52.389	88.636	147.734	1.000	1.000	0.000	2.0	
50.199	90.920	146.213	1.000	1.000	0.000	2.0	
50.373	93.168	141.856	1.000	1.000	0.000	2.0	
56.346	93.904	151.894	1.000	1.000	0.000	2.0	
56.670	91.966	155.928	1.000	1.000	0.000	2.0	
59.436	96.179	149.654	1.000	1.000	0.000	2.0	
51.089	111.625	150.421	1.000	1.000	0.000	2.0	
48.897	109.374	152.913	1.000	1.000	0.000	2.0	
50.585	111.530	147.931	1.000	1.000	0.000	2.0	
68.166	93.838	140.073	1.000	1.000	0.000	2.0	
65.316	88.372	151.381	1.000	1.000	0.000	2.0	
66.734	85.748	151.790	1.000	1.000	0.000	2.0	
54.297	79.355	144.788	1.000	1.000	0.000	2.0	
53.707	83.160	140.675	1.000	1.000	0.000	2.0	
54.161	79.715	143.420	1.000	1.000	0.000	2.0	
47.648	69.105	137.128	1.000	1.000	0.000	2.0	
46.498	70.406	135.364	1.000	1.000	0.000	2.0	
47.037	71.198	135.210	1.000	1.000	0.000	2.0	
38.983	81.872	135.516	1.000	1.000	0.000	2.0	
40.565	80.832	131.296	1.000	1.000	0.000	2.0	
37.113	82.368	135.774	1.000	1.000	0.000	2.0	
36.723	108.555	146.118	1.000	1.000	0.000	2.0	
38.372	109.958	138.606	1.000	1.000	0.000	2.0	
39.664	110.487	138.399	1.000	1.000	0.000	2.0	
40.868	97.306	138.869	1.000	1.000	0.000	2.0	
39.382	93.935	142.140	1.000	1.000	0.000	2.0	
39.080	95.766	140.716	1.000	1.000	0.000	2.0	
28.219	99.424	135.796	1.000	1.000	0.000	2.0	
27.319	102.290	134.840	1.000	1.000	0.000	2.0	
27.206	100.969	135.714	1.000	1.000	0.000	2.0	
20.476	93.885	122.257	1.000	1.000	0.000	2.0	
21.460	93.731	124.236	1.000	1.000	0.000	2.0	
18.557	94.509	119.897	1.000	1.000	0.000	2.0	
20.433	77.498	123.265	1.000	1.000	0.000	2.0	
23.299	81.463	119.220	1.000	1.000	0.000	2.0	
22.415	77.307	123.140	1.000	1.000	0.000	2.0	
29.298	65.741	120.930	1.000	1.000	0.000	2.0	
29.416	65.928	117.352	1.000	1.000	0.000	2.0	
31.260	66.998	118.259	1.000	1.000	0.000	2.0	
34.507	69.241	135.560	1.000	1.000	0.000	2.0	
35.387	73.528	131.921	1.000	1.000	0.000	2.0	
36.391	74.990	129.943	1.000	1.000	0.000	2.0	
72.433	107.505	160.009	1.000	1.000	0.000	2.0	
73.505	108.721	155.529	1.000	1.000	0.000	2.0	
72.238	106.084	159.107	1.000	1.000	0.000	2.0	
63.416	74.653	148.487	1.000	1.000	0.000	2.0	
64.679	74.698	148.544	1.000	1.000	0.000	2.0	
65.412	74.360	150.781	1.000	1.000	0.000	2.0	
58.235	66.738	143.151	1.000	1.000	0.000	2.0	
58.654	69.230	140.320	1.000	1.000	0.000	2.0	
59.779	69.673	139.617	1.000	1.000	0.000	2.0	
65.196	102.437	157.408	1.000	1.000	0.000	2.0	
63.221	99.064	157.753	1.000	1.000	0.000	2.0	
64.966	100.937	156.586	1.000	1.000	0.000	2.0	
64.646	115.147	156.875	1.000	1.000	0.000	2.0	
65.353	117.481	154.843	1.000	1.000	0.000	2.0	
63.382	114.090	158.184	1.000	1.000	0.000	2.0	
77.393	79.999	154.651	1.000	1.000	0.000	2.0	
79.226	78.249	153.631	1.000	1.000	0.000	2.0	
77.494	77.120	154.990	1.000	1.000	0.000	2.0	
