34.180	135.759	186.841	0.000	1.000	0.000	2.0	
39.251	136.369	194.517	0.000	0.000	1.000	2.0	
45.623	144.081	204.451	1.000	0.000	0.000	2.0	
46.428	144.321	200.699	1.000	0.000	0.000	2.0	
45.786	142.005	206.320	1.000	0.000	0.000	2.0	
42.859	142.211	202.700	1.000	0.000	0.000	2.0	
38.675	140.801	195.391	1.000	0.000	0.000	2.0	
37.648	139.780	196.156	1.000	0.000	0.000	2.0	
38.846	140.806	197.762	1.000	0.000	0.000	2.0	
29.739	133.717	187.444	1.000	0.000	0.000	2.0	
30.664	134.235	190.521	1.000	0.000	0.000	2.0	
29.307	133.685	191.708	1.000	0.000	0.000	2.0	
53.957	144.344	211.313	1.000	0.000	0.000	2.0	
53.000	145.643	208.734	1.000	0.000	0.000	2.0	
53.825	148.055	206.206	1.000	0.000	0.000	2.0	
52.702	130.510	204.700	1.000	0.000	0.000	2.0	
53.470	129.773	207.950	1.000	0.000	0.000	2.0	
52.668	129.660	207.610	1.000	0.000	0.000	2.0	
47.335	118.719	199.551	1.000	0.000	0.000	2.0	
47.377	118.368	197.581	1.000	0.000	0.000	2.0	
48.244	120.118	196.165	1.000	0.000	0.000	2.0	
33.442	121.445	198.263	1.000	0.000	0.000	2.0	
34.113	121.745	194.182	1.000	0.000	0.000	2.0	
34.421	121.443	192.646	1.000	0.000	0.000	2.0	
31.043	118.794	182.132	1.000	0.000	0.000	2.0	
28.866	117.246	187.763	1.000	0.000	0.000	2.0	
30.972	118.024	185.077	1.000	0.000	0.000	2.0	
37.625	162.909	181.897	1.000	0.000	0.000	2.0	
37.901	162.068	185.586	1.000	0.000	0.000	2.0	
40.046	161.885	192.153	1.000	0.000	0.000	2.0	
28.396	156.776	178.134	1.000	0.000	0.000	2.0	
30.601	157.910	178.357	1.000	0.000	0.000	2.0	
29.963	156.535	180.846	1.000	0.000	0.000	2.0	
36.865	149.554	189.791	1.000	0.000	0.000	2.0	
36.743	148.708	187.522	1.000	0.000	0.000	2.0	
36.515	149.930	184.941	1.000	0.000	0.000	2.0	
49.998	155.049	198.665	1.000	0.000	0.000	2.0	
50.216	154.067	201.404	1.000	0.000	0.000	2.0	
51.586	155.914	195.654	1.000	0.000	0.000	2.0	
25.066	145.536	173.842	1.000	0.000	0.000	2.0	
25.194	145.480	177.582	1.000	0.000	0.000	2.0	
24.379	143.808	174.691	1.000	0.000	0.000	2.0	
22.842	160.332	168.942	1.000	0.000	0.000	2.0	
23.611	161.161	168.515	1.000	0.000	0.000	2.0	
23.521	162.450	171.827	1.000	0.000	0.000	2.0	
23.228	125.899	173.601	1.000	0.000	0.000	2.0	
25.221	127.179	170.537	1.000	0.000	0.000	2.0	
24.154	126.474	173.930	1.000	0.000	0.000	2.0	
17.679	139.025	166.200	1.000	0.000	0.000	2.0	
18.577	139.499	166.039	1.000	0.000	0.000	2.0	
18.967	139.516	169.692	1.000	0.000	0.000	2.0	
50.257	110.227	199.931	1.000	0.000	0.000	2.0	
52.917	110.805	198.779	1.000	0.000	0.000	2.0	
51.665	110.041	200.276	1.000	0.000	0.000	2.0	
65.514	119.759	209.834	1.000	0.000	0.000	2.0	
64.678	118.640	208.059	1.000	0.000	0.000	2.0	
65.478	118.565	208.218	1.000	0.000	0.000	2.0	
42.437	173.919	191.838	1.000	0.000	0.000	2.0	
44.697	175.959	184.298	1.000	0.000	0.000	2.0	
45.631	175.810	187.363	1.000	0.000	0.000	2.0	
58.851	164.198	197.109	1.000	0.000	0.000	2.0	
56.179	163.856	198.517	1.000	0.000	0.000	2.0	
57.733	162.867	199.404	1.000	0.000	0.000	2.0	
