72.410	144.465	185.560	0.000	1.000	0.000	2.0	
73.992	144.099	184.674	0.000	1.000	0.000	2.0	
72.557	145.430	183.173	0.000	1.000	0.000	2.0	
79.168	151.544	193.334	0.000	1.000	0.000	2.0	
78.492	152.895	191.823	0.000	1.000	0.000	2.0	
80.705	152.138	190.514	0.000	1.000	0.000	2.0	
91.446	169.743	192.452	0.000	1.000	0.000	2.0	
89.091	167.455	196.193	0.000	1.000	0.000	2.0	
90.308	167.281	194.229	0.000	1.000	0.000	2.0	
97.875	149.579	203.536	0.000	1.000	0.000	2.0	
97.230	149.261	199.959	0.000	1.000	0.000	2.0	
96.234	147.968	204.711	0.000	1.000	0.000	2.0	
93.228	132.078	197.275	0.000	1.000	0.000	2.0	
91.535	130.489	199.318	0.000	1.000	0.000	2.0	
92.339	134.133	196.054	0.000	1.000	0.000	2.0	
85.850	145.729	195.527	0.000	1.000	0.000	2.0	
86.680	144.567	195.401	0.000	1.000	0.000	2.0	
86.434	144.673	197.018	0.000	1.000	0.000	2.0	
95.848	164.156	202.062	0.000	1.000	0.000	2.0	
94.922	163.178	203.010	0.000	1.000	0.000	2.0	
96.336	163.131	200.383	0.000	1.000	0.000	2.0	
78.660	165.857	192.130	0.000	1.000	0.000	2.0	
81.294	165.798	193.427	0.000	1.000	0.000	2.0	
80.774	167.061	192.229	0.000	1.000	0.000	2.0	
82.638	120.658	187.484	0.000	1.000	0.000	2.0	
81.271	118.810	191.476	0.000	1.000	0.000	2.0	
81.591	119.443	190.107	0.000	1.000	0.000	2.0	
70.776	119.471	178.127	0.000	1.000	0.000	2.0	
70.699	121.039	175.904	0.000	1.000	0.000	2.0	
70.115	118.106	180.268	0.000	1.000	0.000	2.0	
77.552	132.950	188.100	0.000	1.000	0.000	2.0	
77.896	131.918	189.577	0.000	1.000	0.000	2.0	
78.398	132.771	188.220	0.000	1.000	0.000	2.0	
93.832	119.988	196.884	0.000	1.000	0.000	2.0	
93.966	120.134	197.084	0.000	1.000	0.000	2.0	
93.358	120.313	197.255	0.000	1.000	0.000	2.0	
107.236	130.943	204.252	0.000	1.000	0.000	2.0	
108.129	129.167	208.488	0.000	1.000	0.000	2.0	
105.927	132.074	204.795	0.000	1.000	0.000	2.0	
109.068	149.647	208.419	0.000	1.000	0.000	2.0	
107.864	149.934	206.505	0.000	1.000	0.000	2.0	
108.421	151.904	203.980	0.000	1.000	0.000	2.0	
72.091	162.167	184.162	0.000	1.000	0.000	2.0	
69.742	159.608	186.356	0.000	1.000	0.000	2.0	
69.237	159.836	187.079	0.000	1.000	0.000	2.0	
62.324	141.860	177.519	0.000	1.000	0.000	2.0	
62.942	141.330	178.710	0.000	1.000	0.000	2.0	
63.226	142.741	176.440	0.000	1.000	0.000	2.0	
77.807	185.208	181.322	0.000	1.000	0.000	2.0	
78.183	183.435	183.160	0.000	1.000	0.000	2.0	
77.106	181.851	188.996	0.000	1.000	0.000	2.0	
95.390	180.092	200.408	0.000	1.000	0.000	2.0	
96.900	181.954	200.169	0.000	1.000	0.000	2.0	
98.683	184.374	194.873	0.000	1.000	0.000	2.0	
110.607	175.418	205.171	0.000	1.000	0.000	2.0	
111.347	174.350	208.382	0.000	1.000	0.000	2.0	
112.925	177.882	205.465	0.000	1.000	0.000	2.0	
104.536	163.786	210.211	0.000	1.000	0.000	2.0	
105.312	165.599	209.555	0.000	1.000	0.000	2.0	
106.211	164.869	210.624	0.000	1.000	0.000	2.0		
