56.939	136.210	209.124	0.000
54.712	131.945	203.109	0.000
49.832	138.180	199.685	0.000
51.395	130.745	207.859	0.000
50.525	132.033	206.296	0.000
50.345	132.061	204.960	0.000
58.410	143.075	214.652	0.000
57.559	147.684	210.309	0.000
57.530	147.233	208.740	0.000
50.540	165.231	211.456	1.000
51.058	170.436	197.889	1.000
49.006	166.551	204.735	1.000
35.704	168.871	198.211	2.000
39.163	172.221	191.677	2.000
36.758	168.489	195.969	2.000
29.369	154.930	191.315	3.000
27.307	155.214	186.866	3.000
29.150	154.414	188.541	3.000
19.413	171.097	177.679	4.000
19.576	171.414	170.839	4.000
20.958	172.914	169.622	4.000
33.607	128.741	189.729	5.000
33.461	125.483	192.379	5.000
34.412	125.932	191.767	5.000
54.463	113.064	203.137	6.000
53.379	112.727	202.561	6.000
53.491	113.666	200.865	6.000
76.938	128.484	213.066	7.000
76.287	128.339	213.613	7.000
76.049	129.194	211.875	7.000
68.489	133.410	213.409	7.000
68.551	134.390	210.904	7.000
68.047	134.141	210.693	7.000
42.473	155.328	197.413	0.000
41.840	154.877	196.965	0.000
42.756	155.247	198.298	0.000
32.955	141.784	191.452	8.000
33.860	143.905	189.898	8.000
34.887	143.645	191.498	8.000
20.947	143.309	180.340	9.000
24.224	143.669	182.707	9.000
25.090	146.371	177.338	9.000
44.660	118.025	193.562	10.000
43.761	114.991	197.273	10.000
43.550	114.278	197.113	10.000
66.043	120.347	210.505	11.000
67.504	122.199	208.310	11.000
66.803	121.448	208.723	11.000
72.671	153.912	217.215	12.000
73.452	156.792	213.474	12.000
71.805	153.997	215.589	12.000
62.486	162.068	205.837	0.000
60.464	154.663	212.712	0.000
61.626	159.599	208.201	0.000
47.134	146.473	201.940	0.000
47.870	147.519	203.673	0.000
47.244	148.329	203.499	0.000
39.472	133.654	200.416	13.000
40.064	132.882	200.983	13.000
40.161	134.769	199.666	13.000
75.329	144.005	217.156	12.000
75.958	147.019	215.584	12.000
75.562	145.513	217.772	12.000
