73.612	143.201	185.099	7.000
75.521	145.088	186.075	7.000
74.378	145.815	184.746	7.000
82.207	143.332	197.426	1.000
82.526	146.568	195.299	1.000
83.531	148.252	193.607	1.000
82.126	130.808	189.814	12.000
80.681	129.086	190.981	12.000
81.206	130.491	189.507	12.000
98.662	175.345	196.939	13.000
99.050	175.585	200.259	13.000
97.302	174.945	198.697	13.000
96.068	164.753	193.579	3.000
95.872	162.806	198.826	3.000
97.035	164.030	197.252	3.000
82.709	168.461	193.013	9.000
82.732	170.655	187.266	9.000
81.912	169.585	191.431	9.000
101.266	145.573	201.884	6.000
100.186	145.353	201.272	6.000
101.319	145.204	202.027	6.000
93.610	122.767	192.197	5.000
93.238	120.644	195.114	5.000
92.540	120.723	194.365	5.000
99.388	106.341	195.600	0.000
98.282	106.582	197.992	0.000
99.503	106.893	196.139	0.000
99.167	105.901	198.232	0.000
86.574	108.561	190.014	8.000
87.127	109.531	186.474	8.000
86.343	108.533	187.540	8.000
70.733	115.801	178.262	16.000
70.800	112.778	180.331	16.000
71.840	115.339	177.588	16.000
62.736	148.397	167.876	10.000
62.783	146.523	169.827	10.000
62.820	146.080	168.647	10.000
65.125	125.424	175.426	20.000
64.971	128.176	163.521	17.000
65.379	127.334	164.691	17.000
72.384	166.299	178.208	18.000
71.728	167.252	175.082	18.000
69.686	164.603	183.873	22.000
71.187	179.522	175.337	4.000
70.164	179.118	173.421	4.000
70.341	179.985	171.244	4.000
58.723	168.903	166.284	15.000
60.204	169.772	167.273	15.000
55.627	167.544	164.717	15.000
51.967	151.558	152.517	19.000
52.273	152.425	150.098	19.000
54.239	152.513	158.405	21.000
98.936	134.627	202.135	14.000
100.273	135.155	200.089	14.000
99.806	133.030	203.133	14.000
112.618	124.958	208.422	11.000
111.750	125.973	209.896	11.000
110.958	126.729	209.526	11.000
116.191	141.552	210.026	2.000
114.917	142.110	211.120	2.000
116.773	140.193	212.977	2.000
