66.954	78.432	151.714	1.000
67.129	77.767	153.210	1.000
68.710	79.326	150.414	1.000
59.409	82.796	149.606	1.000
59.605	81.012	149.849	1.000
58.918	82.472	148.292	1.000
64.862	82.347	150.128	1.000
64.718	81.313	152.638	1.000
63.387	82.003	151.891	1.000
59.602	91.162	148.136	15.000
59.086	90.851	148.085	15.000
56.237	82.306	157.290	16.000
71.625	86.928	155.577	9.000
72.953	85.583	156.507	9.000
71.568	86.404	155.894	9.000
65.104	89.464	153.317	10.000
67.866	93.140	150.511	18.000
65.789	87.264	156.316	10.000
51.947	94.522	145.278	0.000
51.851	92.159	147.223	0.000
51.740	91.394	148.369	0.000
47.690	85.853	140.104	4.000
46.387	84.649	141.137	4.000
47.515	85.098	140.679	4.000
71.602	96.487	162.098	6.000
71.588	94.344	163.611	6.000
71.969	98.511	157.888	6.000
60.834	101.956	157.621	7.000
62.068	104.186	156.387	7.000
63.358	101.443	156.243	7.000
56.756	103.494	149.238	2.000
56.560	100.898	152.254	2.000
55.697	100.425	153.127	2.000
77.410	76.327	154.140	11.000
75.959	76.822	154.054	11.000
75.822	81.647	147.125	19.000
58.123	97.475	150.432	2.000
59.394	95.279	152.493	2.000
61.956	92.235	157.334	17.000
48.637	98.761	146.931	0.000
50.225	97.618	149.072	0.000
49.701	98.298	146.994	0.000
44.784	102.829	142.154	12.000
45.013	103.616	142.728	12.000
46.455	98.476	145.194	0.000
49.647	114.451	144.960	14.000
48.808	115.282	145.092	14.000
50.804	108.942	155.107	20.000
58.164	71.682	145.969	21.000
56.037	74.254	142.237	13.000
55.702	75.961	139.336	13.000
70.349	74.727	148.139	5.000
71.106	73.013	150.856	5.000
69.708	69.844	154.324	5.000
66.152	68.119	146.269	3.000
65.507	69.515	145.673	3.000
64.420	68.385	146.688	3.000
79.624	85.455	161.566	8.000
79.184	88.879	158.043	8.000
80.632	90.719	156.129	8.000
