43.440	71.096	128.216	0.000	1.000	0.000	2.0	
44.367	77.931	135.603	0.000	0.000	1.000	2.0	
50.954	77.420	138.976	1.000	0.000	0.000	2.0	
52.644	75.977	143.854	1.000	0.000	0.000	2.0	
51.284	78.035	142.324	1.000	0.000	0.000	2.0	
50.417	76.381	142.650	1.000	0.000	0.000	2.0	
50.278	62.923	135.559	1.000	0.000	0.000	2.0	
52.383	64.918	135.130	1.000	0.000	0.000	2.0	
51.161	62.950	135.735	1.000	0.000	0.000	2.0	
51.305	95.954	152.648	1.000	0.000	0.000	2.0	
51.928	94.516	153.585	1.000	0.000	0.000	2.0	
51.188	93.854	152.332	1.000	0.000	0.000	2.0	
40.862	89.957	140.240	1.000	0.000	0.000	2.0	
44.778	88.542	142.169	1.000	0.000	0.000	2.0	
43.584	89.444	140.544	1.000	0.000	0.000	2.0	
40.898	70.551	130.572	1.000	0.000	0.000	2.0	
40.924	71.641	130.500	1.000	0.000	0.000	2.0	
41.445	71.175	129.897	1.000	0.000	0.000	2.0	
45.977	78.877	133.926	1.000	0.000	0.000	2.0	
42.402	77.469	133.964	1.000	0.000	0.000	2.0	
43.165	76.895	133.403	1.000	0.000	0.000	2.0	
36.124	81.204	125.355	1.000	0.000	0.000	2.0	
34.624	83.205	124.457	1.000	0.000	0.000	2.0	
35.380	82.025	124.650	1.000	0.000	0.000	2.0	
28.589	92.557	121.278	1.000	0.000	0.000	2.0	
29.115	90.296	121.753	1.000	0.000	0.000	2.0	
27.848	92.265	121.962	1.000	0.000	0.000	2.0	
28.937	76.789	114.865	1.000	0.000	0.000	2.0	
29.161	76.806	110.761	1.000	0.000	0.000	2.0	
29.610	76.802	112.003	1.000	0.000	0.000	2.0	
35.233	61.357	110.834	1.000	0.000	0.000	2.0	
36.448	62.866	111.530	1.000	0.000	0.000	2.0	
33.194	62.119	112.280	1.000	0.000	0.000	2.0	
45.753	54.737	124.112	1.000	0.000	0.000	2.0	
47.316	54.757	124.306	1.000	0.000	0.000	2.0	
46.508	54.996	122.523	1.000	0.000	0.000	2.0	
39.999	100.783	135.166	1.000	0.000	0.000	2.0	
37.681	98.879	137.861	1.000	0.000	0.000	2.0	
38.838	97.890	135.686	1.000	0.000	0.000	2.0	
58.666	79.389	149.903	1.000	0.000	0.000	2.0	
57.819	78.471	150.526	1.000	0.000	0.000	2.0	
58.896	77.211	150.676	1.000	0.000	0.000	2.0	
62.306	66.680	146.624	1.000	0.000	0.000	2.0	
62.434	66.650	147.352	1.000	0.000	0.000	2.0	
61.857	67.318	148.801	1.000	0.000	0.000	2.0	
59.935	57.131	139.717	1.000	0.000	0.000	2.0	
59.225	56.881	140.551	1.000	0.000	0.000	2.0	
60.028	57.699	138.929	1.000	0.000	0.000	2.0	
71.373	61.907	152.105	1.000	0.000	0.000	2.0	
72.653	60.618	153.255	1.000	0.000	0.000	2.0	
72.789	60.993	149.269	1.000	0.000	0.000	2.0	
72.856	76.297	160.251	1.000	0.000	0.000	2.0	
72.913	76.019	158.767	1.000	0.000	0.000	2.0	
73.041	76.501	157.840	1.000	0.000	0.000	2.0	
66.524	88.640	156.763	1.000	0.000	0.000	2.0	
65.300	86.387	160.731	1.000	0.000	0.000	2.0	
66.862	86.888	158.727	1.000	0.000	0.000	2.0	
55.617	52.746	129.232	1.000	0.000	0.000	2.0	
54.279	53.154	126.322	1.000	0.000	0.000	2.0	
54.624	52.842	128.001	1.000	0.000	0.000	2.0	
67.769	73.747	154.334	1.000	0.000	0.000	2.0	
68.039	72.191	152.361	1.000	0.000	0.000	2.0	
67.835	74.835	152.560	1.000	0.000	0.000	2.0	
