86.400	151.965	196.292	0.000
85.804	152.038	198.317	0.000
86.076	149.937	199.781	0.000
95.162	150.824	200.352	1.000
94.686	150.716	203.646	1.000
93.246	151.978	201.397	1.000
108.975	136.742	207.966	2.000
109.284	138.846	206.481	2.000
108.182	139.246	206.678	2.000
94.909	127.812	198.364	3.000
95.832	129.444	198.565	3.000
99.121	129.772	197.593	3.000
87.917	116.960	195.041	4.000
88.193	119.950	192.091	4.000
86.531	120.689	193.911	4.000
73.137	125.435	185.721	5.000
75.571	126.271	187.374	5.000
73.363	125.396	188.679	5.000
77.941	138.611	188.478	6.000
78.707	137.000	188.628	6.000
77.887	137.728	189.749	6.000
70.455	135.760	182.255	7.000
73.397	141.493	173.432	-1.000
69.446	134.463	184.904	7.000
59.460	142.899	173.947	8.000
61.653	141.341	174.839	8.000
60.020	141.748	173.927	8.000
67.983	157.873	177.850	9.000
66.900	158.956	179.365	9.000
67.563	158.313	182.419	9.000
80.253	172.394	185.513	10.000
81.816	173.607	188.709	10.000
78.394	173.233	188.224	10.000
80.292	161.338	195.775	11.000
83.303	160.335	198.101	11.000
83.547	165.451	189.383	-1.000
93.277	168.074	200.508	12.000
93.930	166.912	200.490	12.000
95.225	165.263	204.768	12.000
102.785	153.174	205.551	13.000
102.072	155.452	203.218	13.000
103.164	154.826	204.548	13.000
85.383	138.165	194.272	14.000
85.876	137.811	192.976	14.000
85.470	135.652	196.738	14.000
60.710	163.736	171.823	15.000
60.272	162.001	171.290	15.000
60.626	159.317	177.398	-1.000
64.598	177.935	178.604	-1.000
67.078	178.363	173.544	16.000
65.874	177.645	171.028	16.000
72.438	169.194	188.210	17.000
71.535	170.159	181.270	17.000
70.568	169.293	184.734	17.000
77.183	188.257	179.179	-1.000
73.272	185.523	182.882	18.000
74.547	186.219	185.603	18.000
53.109	171.674	174.806	-1.000
56.406	175.425	170.855	-1.000
60.551	176.375	166.632	-1.000
