74.813	141.404	184.536	0.000	1.000	0.000	2.0	HE_ADM
85.622	152.940	199.478	1.000	0.000	0.000	2.0	HE_FRC
85.944	147.720	196.980	0.000	0.000	1.000	2.0	HE_FCP
87.726	142.413	195.583	0.000	0.000	1.000	2.0	
87.939	142.913	193.552	0.000	0.000	1.000	2.0	
87.013	143.577	196.440	0.000	0.000	1.000	2.0	
81.617	129.607	190.867	0.000	0.000	1.000	2.0	
81.710	130.377	190.217	0.000	0.000	1.000	2.0	
82.428	129.955	188.419	0.000	0.000	1.000	2.0	
73.019	133.798	187.390	0.000	0.000	1.000	2.0	
75.568	134.787	185.716	0.000	0.000	1.000	2.0	
71.354	132.284	187.060	0.000	0.000	1.000	2.0	
60.902	144.978	172.274	0.000	0.000	1.000	2.0	
60.115	144.723	173.401	0.000	0.000	1.000	2.0	
59.982	145.965	172.904	0.000	0.000	1.000	2.0	
69.173	157.010	177.478	0.000	0.000	1.000	2.0	
66.697	154.616	181.837	0.000	0.000	1.000	2.0	
66.692	154.191	182.278	0.000	0.000	1.000	2.0	
74.061	158.171	187.969	0.000	0.000	1.000	2.0	
73.544	159.397	186.254	0.000	0.000	1.000	2.0	
75.412	158.919	186.294	0.000	0.000	1.000	2.0	
83.051	168.959	196.973	0.000	0.000	1.000	2.0	
83.791	170.029	194.409	0.000	0.000	1.000	2.0	
83.315	168.113	198.033	0.000	0.000	1.000	2.0	
85.124	185.128	186.566	0.000	0.000	1.000	2.0	
86.528	185.743	187.876	0.000	0.000	1.000	2.0	
86.631	184.137	190.713	0.000	0.000	1.000	2.0	
73.761	175.627	184.573	0.000	0.000	1.000	2.0	
73.750	176.185	186.603	0.000	0.000	1.000	2.0	
75.479	177.961	183.757	0.000	0.000	1.000	2.0	
66.802	169.927	178.005	0.000	0.000	1.000	2.0	
65.938	168.350	179.046	0.000	0.000	1.000	2.0	
66.462	169.142	177.741	0.000	0.000	1.000	2.0	
78.357	149.159	193.834	0.000	0.000	1.000	2.0	
78.675	148.798	192.854	0.000	0.000	1.000	2.0	
78.747	148.821	192.264	0.000	0.000	1.000	2.0	
66.642	135.438	175.706	0.000	0.000	1.000	2.0	
67.048	134.446	176.083	0.000	0.000	1.000	2.0	
65.615	132.455	178.626	0.000	0.000	1.000	2.0	
57.479	156.971	171.623	0.000	0.000	1.000	2.0	
59.448	158.368	169.210	0.000	0.000	1.000	2.0	
58.367	159.867	167.172	0.000	0.000	1.000	2.0	
97.851	156.011	203.154	0.000	0.000	1.000	2.0	
98.309	155.295	204.566	0.000	0.000	1.000	2.0	
97.406	153.852	206.576	0.000	0.000	1.000	2.0	
96.477	136.354	198.765	0.000	0.000	1.000	2.0	
95.368	133.999	202.511	0.000	0.000	1.000	2.0	
95.445	134.565	202.180	0.000	0.000	1.000	2.0	
95.974	121.669	198.779	0.000	0.000	1.000	2.0	
94.450	122.719	199.522	0.000	0.000	1.000	2.0	
95.400	123.010	198.562	0.000	0.000	1.000	2.0	
87.232	113.180	193.521	0.000	0.000	1.000	2.0	
87.841	114.419	191.878	0.000	0.000	1.000	2.0	
86.028	113.526	194.562	0.000	0.000	1.000	2.0	
94.516	174.168	199.856	0.000	0.000	1.000	2.0	
92.103	161.991	220.379	0.000	0.000	1.000	2.0	
93.446	174.629	199.170	0.000	0.000	1.000	2.0	
109.324	155.945	208.395	0.000	0.000	1.000	2.0	
110.623	156.550	208.610	0.000	0.000	1.000	2.0	
109.280	155.381	210.295	0.000	0.000	1.000	2.0	
76.500	113.336	185.761	0.000	0.000	1.000	2.0	
75.944	115.643	183.632	0.000	0.000	1.000	2.0	
75.829	114.428	184.517	0.000	0.000	1.000	2.0	
67.268	120.796	172.988	0.000	0.000	1.000	2.0	
68.360	119.890	174.955	0.000	0.000	1.000	2.0	
67.620	118.644	174.539	0.000	0.000	1.000	2.0	
